Time (s),Signal (V),Peak Time (s)Â ,Sample #,Type
1.980,1.802043368,,,
1.982,1.914806737,,,
1.984,2.092006316,,,
1.986,2.462514526,,,
1.988,2.655823158,,,
1.990,2.768586526,,,
1.992,2.671932211,,,
1.994,2.575277895,,,
1.996,2.172551579,,,
1.998,1.995352,,,
2.000,1.898697684,,,
2.002,1.995352,,,
2.004,2.204769684,,,
2.006,2.591386947,,,
2.008,2.784695579,,,
2.010,2.849131789,,,
2.012,2.752477474,,,
2.014,2.559168842,,,
2.016,2.188660632,,,
2.018,1.979242947,,,
2.020,1.963133895,,,
2.022,2.092006316,,,
2.024,2.236987789,,,
2.026,2.591386947,,,
2.028,2.800804632,,,
2.030,2.849131789,,,
2.032,2.704150316,,,
2.034,2.543059789,,,
2.036,2.220878737,,,
2.038,2.011461053,,,
2.040,2.027570105,,,
2.042,2.124224421,,,
2.044,2.317533053,,,
2.046,2.688041263,,,
2.048,2.897458947,,,
2.050,2.929677053,,,
2.052,2.833022737,,,
2.054,2.607496,,,
2.056,2.285314947,,,
2.058,2.092006316,,,
2.060,2.108115368,,,
2.062,2.204769684,,,
2.064,2.430296421,,,
2.066,2.720259368,,,
2.068,2.929677053,,,
2.070,2.961895158,,,
2.072,2.800804632,,,
2.074,2.639714105,,,
2.076,2.253096842,,,
2.078,2.124224421,,,
2.080,2.108115368,,,
2.082,2.236987789,,,
2.084,2.462514526,,,
2.086,2.849131789,,,
2.088,2.945786105,,,
2.090,2.978004211,,,
2.092,2.833022737,,,
2.094,2.607496,,,
2.096,2.398078316,,,
2.098,2.188660632,,,
2.100,2.172551579,,,
2.102,2.381969263,,,
2.104,2.607496,,,
2.106,2.929677053,,,
2.108,3.074658526,,,
2.110,3.058549474,,,
2.112,2.929677053,,,
2.114,2.688041263,,,
2.116,2.381969263,,,
2.118,2.301424,,,
2.120,2.285314947,,,
2.122,2.494732632,,,
2.124,2.720259368,,,
2.126,2.945786105,,,
2.128,3.171312842,,,
2.130,3.155203789,,,
2.132,2.978004211,,,
2.134,2.816913684,,,
2.136,2.543059789,,,
2.138,2.381969263,,,
2.140,2.365860211,,,
2.142,2.559168842,,,
2.144,2.849131789,,,
2.146,3.187421895,,,
2.148,3.332403368,,,
2.150,3.316294316,,,
2.152,3.203530947,,,
2.154,2.897458947,,,
2.156,2.671932211,,,
2.158,2.543059789,,,
2.160,2.607496,,,
2.162,2.752477474,,,
2.164,3.042440421,,,
2.166,3.332403368,,,
2.168,3.461275789,,,
2.170,3.461275789,,,
2.172,3.284076211,,,
2.174,3.042440421,,,
2.176,2.752477474,,,
2.178,2.607496,,,
2.180,2.688041263,,,
2.182,2.800804632,,,
2.184,3.139094737,,,
2.186,3.445166737,,,
2.188,3.493493895,,,
2.190,3.429057684,,,
2.192,3.267967158,,,
2.194,3.026331368,,,
2.196,2.704150316,,,
2.198,2.639714105,,,
2.200,2.655823158,,,
2.202,2.768586526,,,
2.204,3.074658526,,,
2.206,3.300185263,,,
2.208,3.364621474,,,
2.210,3.284076211,,,
2.212,3.106876632,,,
2.214,2.768586526,,,
2.216,2.494732632,,,
2.218,2.285314947,,,
2.220,2.349751158,,,
2.222,2.478623579,,,
2.224,2.816913684,,,
2.226,3.026331368,,,
2.228,3.058549474,,,
2.230,2.961895158,,,
2.232,2.784695579,,,
2.234,2.430296421,,,
2.236,2.124224421,,,
2.238,2.027570105,,,
2.240,2.075897263,,,
2.242,2.253096842,,,
2.244,2.543059789,,,
2.246,2.784695579,,,
2.248,2.816913684,,,
2.250,2.736368421,,,
2.252,2.543059789,,,
2.254,2.269205895,,,
2.256,1.979242947,,,
2.258,1.947024842,,,
2.260,1.947024842,,,
2.262,2.059788211,,,
2.264,2.446405474,,,
2.266,2.671932211,,,
2.268,2.720259368,,,
2.270,2.688041263,,,
2.272,2.478623579,,,
2.274,2.108115368,,,
2.276,1.979242947,,,
2.278,1.866479579,,,
2.280,1.947024842,,,
2.282,2.108115368,,,
2.284,2.430296421,,,
2.286,2.655823158,,,
2.288,2.671932211,,,
2.290,2.623605053,,,
2.292,2.462514526,,,
2.294,2.108115368,,,
2.296,1.914806737,,,
2.298,1.866479579,,,
2.300,1.995352,,,
2.302,2.108115368,,,
2.304,2.510841684,,,
2.306,2.720259368,,,
2.308,2.816913684,,,
2.310,2.655823158,,,
2.312,2.494732632,,,
2.314,2.140333474,,,
2.316,1.947024842,,,
2.318,1.882588632,,,
2.320,1.995352,,,
2.322,2.188660632,,,
2.324,2.543059789,,,
2.326,2.704150316,,,
2.328,2.768586526,,,
2.330,2.704150316,,,
2.332,2.510841684,,,
2.334,2.156442526,,,
2.336,1.963133895,,,
2.338,1.930915789,,,
2.340,2.108115368,,,
2.342,2.301424,,,
2.344,2.688041263,,,
2.346,2.816913684,,,
2.348,2.865240842,,,
2.350,2.655823158,,,
2.352,2.526950737,,,
2.354,2.172551579,,,
2.356,1.995352,,,
2.358,1.930915789,,,
2.360,2.108115368,,,
2.362,2.301424,,,
2.364,2.688041263,,,
2.366,2.816913684,,,
2.368,2.816913684,,,
2.370,2.704150316,,,
2.372,2.526950737,,,
2.374,2.156442526,,,
2.376,1.995352,,,
2.378,1.979242947,,,
2.380,2.124224421,,,
2.382,2.301424,,,
2.384,2.623605053,,,
2.386,2.833022737,,,
2.388,2.865240842,,,
2.390,2.720259368,,,
2.392,2.478623579,,,
2.394,2.124224421,,,
2.396,2.011461053,,,
2.398,1.995352,,,
2.400,2.140333474,,,
2.402,2.365860211,,,
2.404,2.655823158,,,
2.406,2.881349895,,,
2.408,2.768586526,,,
2.410,2.607496,,,
2.412,2.446405474,,,
2.414,2.108115368,,,
2.416,1.995352,,,
2.418,1.995352,,,
2.420,2.140333474,,,
2.422,2.333642105,,,
2.424,2.623605053,,,
2.426,2.768586526,,,
2.428,2.752477474,,,
2.430,2.607496,,,
2.432,2.430296421,,,
2.434,2.108115368,,,
2.436,1.914806737,,,
2.438,1.995352,,,
2.440,2.124224421,,,
2.442,2.398078316,,,
2.444,2.688041263,,,
2.446,2.833022737,,,
2.448,2.784695579,,,
2.450,2.655823158,,,
2.452,2.333642105,,,
2.454,2.075897263,,,
2.456,2.011461053,,,
2.458,2.027570105,,,
2.460,2.156442526,,,
2.462,2.414187368,,,
2.464,2.655823158,,,
2.466,2.768586526,,,
2.468,2.752477474,,,
2.470,2.591386947,,,
2.472,2.365860211,,,
2.474,2.043679158,,,
2.476,1.947024842,,,
2.478,2.011461053,,,
2.480,2.204769684,,,
2.482,2.430296421,,,
2.484,2.655823158,,,
2.486,2.800804632,,,
2.488,2.768586526,,,
2.490,2.639714105,,,
2.492,2.333642105,,,
2.494,2.059788211,,,
2.496,1.963133895,,,
2.498,2.043679158,,,
2.500,2.236987789,,,
2.502,2.478623579,,,
2.504,2.736368421,,,
2.506,2.865240842,,,
2.508,2.833022737,,,
2.510,2.688041263,,,
2.512,2.398078316,,,
2.514,2.075897263,,,
2.516,2.092006316,,,
2.518,2.108115368,,,
2.520,2.317533053,,,
2.522,2.559168842,,,
2.524,2.800804632,,,
2.526,2.929677053,,,
2.528,2.833022737,,,
2.530,2.704150316,,,
2.532,2.430296421,,,
2.534,2.124224421,,,
2.536,2.043679158,,,
2.538,2.108115368,,,
2.540,2.285314947,,,
2.542,2.607496,,,
2.544,2.849131789,,,
2.546,2.865240842,,,
2.548,2.833022737,,,
2.550,2.655823158,,,
2.552,2.333642105,,,
2.554,2.043679158,,,
2.556,1.995352,,,
2.558,2.059788211,,,
2.560,2.156442526,,,
2.562,2.494732632,,,
2.564,2.720259368,,,
2.566,2.768586526,,,
2.568,2.688041263,,,
2.570,2.510841684,,,
2.572,2.172551579,,,
2.574,1.947024842,,,
2.576,1.882588632,,,
2.578,1.979242947,,,
2.580,2.108115368,,,
2.582,2.430296421,,,
2.584,2.736368421,,,
2.586,2.752477474,,,
2.588,2.671932211,,,
2.590,2.526950737,,,
2.592,2.172551579,,,
2.594,1.882588632,,,
2.596,1.882588632,,,
2.598,1.979242947,,,
2.600,2.124224421,,,
2.602,2.494732632,,,
2.604,2.688041263,,,
2.606,2.736368421,,,
2.608,2.639714105,,,
2.610,2.478623579,,,
2.612,2.140333474,,,
2.614,1.914806737,,,
2.616,1.866479579,,,
2.618,1.995352,,,
2.620,2.124224421,,,
2.622,2.478623579,,,
2.624,2.736368421,,,
2.626,2.720259368,,,
2.628,2.575277895,,,
2.630,2.381969263,,,
2.632,1.963133895,,,
2.634,1.802043368,,,
2.636,1.769825263,,,
2.638,1.898697684,,,
2.640,2.092006316,,,
2.642,2.575277895,,,
2.644,2.897458947,,,
2.646,3.122985684,,,
2.648,3.332403368,,,
2.650,3.348512421,,,
2.652,3.332403368,,,
2.654,3.477384842,,,
2.656,3.606257263,,,
2.658,3.896220211,,,
2.660,4.025092632,,,
2.662,4.234510316,,,
2.664,4.008983579,,,
2.666,3.654584421,,,
2.668,3.396839579,,,
2.670,3.074658526,,,
2.672,2.414187368,,,
2.674,2.043679158,,,
2.676,1.544298526,,,
2.678,1.463753263,,,
2.680,1.640952842,,,
2.682,1.995352,,,
2.684,2.253096842,,,
2.686,2.381969263,,,
2.688,2.253096842,,,
2.690,2.043679158,,,
2.692,1.785934316,,,
2.694,1.673170947,,,
2.696,1.753716211,,,
2.698,1.963133895,,,
2.700,2.269205895,,,
2.702,2.607496,,,
2.704,2.720259368,,,
2.706,2.784695579,,,
2.708,2.607496,,,
2.710,2.462514526,,,
2.712,2.108115368,,,
2.714,1.947024842,,,
2.716,1.963133895,,,
2.718,2.108115368,,,
2.720,2.381969263,,,
2.722,2.655823158,,,
2.724,2.849131789,,,
2.726,2.849131789,,,
2.728,2.720259368,,,
2.730,2.494732632,,,
2.732,2.204769684,,,
2.734,2.092006316,,,
2.736,2.043679158,,,
2.738,2.204769684,,,
2.740,2.430296421,,,
2.742,2.752477474,,,
2.744,2.929677053,,,
2.746,2.913568,,,
2.748,2.784695579,,,
2.750,2.494732632,,,
2.752,2.188660632,,,
2.754,2.059788211,,,
2.756,2.075897263,,,
2.758,2.285314947,,,
2.760,2.478623579,,,
2.762,2.784695579,,,
2.764,2.961895158,,,
2.766,2.945786105,,,
2.768,2.800804632,,,
2.770,2.494732632,,,
2.772,2.204769684,,,
2.774,2.092006316,,,
2.776,2.092006316,,,
2.778,2.285314947,,,
2.780,2.559168842,,,
2.782,2.816913684,,,
2.784,2.929677053,,,
2.786,2.945786105,,,
2.788,2.736368421,,,
2.790,2.526950737,,,
2.792,2.204769684,,,
2.794,2.108115368,,,
2.796,2.220878737,,,
2.798,2.365860211,,,
2.800,2.639714105,,,
2.802,2.929677053,,,
2.804,3.122985684,,,
2.806,2.929677053,,,
2.808,2.897458947,,,
2.810,2.543059789,,,
2.812,2.333642105,,,
2.814,2.236987789,,,
2.816,2.253096842,,,
2.818,2.446405474,,,
2.820,2.800804632,,,
2.822,2.994113263,,,
2.824,3.122985684,,,
2.826,3.058549474,,,
2.828,2.897458947,,,
2.830,2.639714105,,,
2.832,2.381969263,,,
2.834,2.285314947,,,
2.836,2.430296421,,,
2.838,2.526950737,,,
2.840,2.913568,,,
2.842,3.139094737,,,
2.844,3.235749053,,,
2.846,3.203530947,,,
2.848,3.058549474,,,
2.850,2.720259368,,,
2.852,2.494732632,,,
2.854,2.478623579,,,
2.856,2.559168842,,,
2.858,2.768586526,,,
2.860,3.074658526,,,
2.862,3.284076211,,,
2.864,3.412948632,,,
2.866,3.300185263,,,
2.868,3.155203789,,,
2.870,2.800804632,,,
2.872,2.671932211,,,
2.874,2.607496,,,
2.876,2.784695579,,,
2.878,2.865240842,,,
2.880,3.251858105,,,
2.882,3.493493895,,,
2.884,3.590148211,,,
2.886,3.557930105,,,
2.888,3.348512421,,,
2.890,2.994113263,,,
2.892,2.784695579,,,
2.894,2.704150316,,,
2.896,2.833022737,,,
2.898,3.010222316,,,
2.900,3.396839579,,,
2.902,3.590148211,,,
2.904,3.686802526,,,
2.906,3.557930105,,,
2.908,3.380730526,,,
2.910,2.994113263,,,
2.912,2.849131789,,,
2.914,2.736368421,,,
2.916,2.897458947,,,
2.918,3.026331368,,,
2.920,3.332403368,,,
2.922,3.509602947,,,
2.924,3.590148211,,,
2.926,3.461275789,,,
2.928,3.267967158,,,
2.930,2.865240842,,,
2.932,2.704150316,,,
2.934,2.575277895,,,
2.936,2.639714105,,,
2.938,2.736368421,,,
2.940,3.042440421,,,
2.942,3.21964,,,
2.944,3.251858105,,,
2.946,3.058549474,,,
2.948,2.897458947,,,
2.950,2.494732632,,,
2.952,2.285314947,,,
2.954,2.204769684,,,
2.956,2.301424,,,
2.958,2.462514526,,,
2.960,2.784695579,,,
2.962,2.913568,,,
2.964,2.929677053,,,
2.966,2.816913684,,,
2.968,2.639714105,,,
2.970,2.204769684,,,
2.972,2.043679158,,,
2.974,2.027570105,,,
2.976,2.124224421,,,
2.978,2.333642105,,,
2.980,2.688041263,,,
2.982,2.816913684,,,
2.984,2.800804632,,,
2.986,2.720259368,,,
2.988,2.478623579,,,
2.990,2.108115368,,,
2.992,1.914806737,,,
2.994,1.995352,,,
2.996,2.108115368,,,
2.998,2.285314947,,,
3.000,2.688041263,,,
3.002,2.849131789,,,
3.004,2.784695579,,,
3.006,2.623605053,,,
3.008,2.510841684,,,
3.010,2.140333474,,,
3.012,1.898697684,,,
3.014,1.963133895,,,
3.016,2.124224421,,,
3.018,2.333642105,,,
3.020,2.671932211,,,
3.022,2.816913684,,,
3.024,2.800804632,,,
3.026,2.688041263,,,
3.028,2.478623579,,,
3.030,2.140333474,,,
3.032,1.947024842,,,
3.034,2.011461053,,,
3.036,2.220878737,,,
3.038,2.430296421,,,
3.040,2.688041263,,,
3.042,2.833022737,,,
3.044,2.833022737,,,
3.046,2.671932211,,,
3.048,2.430296421,,,
3.050,2.140333474,,,
3.052,2.011461053,,,
3.054,2.027570105,,,
3.056,2.124224421,,,
3.058,2.446405474,,,
3.060,2.704150316,,,
3.062,2.897458947,,,
3.064,2.800804632,,,
3.066,2.639714105,,,
3.068,2.398078316,,,
3.070,2.108115368,,,
3.072,1.963133895,,,
3.074,2.092006316,,,
3.076,2.204769684,,,
3.078,2.462514526,,,
3.080,2.752477474,,,
3.082,2.849131789,,,
3.084,2.849131789,,,
3.086,2.671932211,,,
3.088,2.365860211,,,
3.090,2.124224421,,,
3.092,1.979242947,,,
3.094,2.059788211,,,
3.096,2.204769684,,,
3.098,2.462514526,,,
3.100,2.768586526,,,
3.102,2.865240842,,,
3.104,2.784695579,,,
3.106,2.623605053,,,
3.108,2.381969263,,,
3.110,2.059788211,,,
3.112,1.963133895,,,
3.114,2.043679158,,,
3.116,2.204769684,,,
3.118,2.543059789,,,
3.120,2.768586526,,,
3.122,2.881349895,,,
3.124,2.816913684,,,
3.126,2.704150316,,,
3.128,2.317533053,,,
3.130,2.075897263,,,
3.132,2.027570105,,,
3.134,1.963133895,,,
3.136,2.188660632,,,
3.138,2.494732632,,,
3.140,2.768586526,,,
3.142,2.849131789,,,
3.144,2.768586526,,,
3.146,2.639714105,,,
3.148,2.269205895,,,
3.150,2.075897263,,,
3.152,1.995352,,,
3.154,2.043679158,,,
3.156,2.204769684,,,
3.158,2.607496,,,
3.160,2.768586526,,,
3.162,2.865240842,,,
3.164,2.736368421,,,
3.166,2.623605053,,,
3.168,2.301424,,,
3.170,2.011461053,,,
3.172,1.963133895,,,
3.174,2.027570105,,,
3.176,2.188660632,,,
3.178,2.559168842,,,
3.180,2.752477474,,,
3.182,2.833022737,,,
3.184,2.784695579,,,
3.186,2.671932211,,,
3.188,2.269205895,,,
3.190,1.995352,,,
3.192,1.963133895,,,
3.194,2.075897263,,,
3.196,2.204769684,,,
3.198,2.559168842,,,
3.200,2.768586526,,,
3.202,2.816913684,,,
3.204,2.720259368,,,
3.206,2.575277895,,,
3.208,2.236987789,,,
3.210,1.947024842,,,
3.212,1.914806737,,,
3.214,2.043679158,,,
3.216,2.172551579,,,
3.218,2.559168842,,,
3.220,2.736368421,,,
3.222,2.816913684,,,
3.224,2.671932211,,,
3.226,2.526950737,,,
3.228,2.124224421,,,
3.230,1.947024842,,,
3.232,1.898697684,,,
3.234,2.027570105,,,
3.236,2.188660632,,,
3.238,2.559168842,,,
3.240,2.768586526,,,
3.242,2.784695579,,,
3.244,2.688041263,,,
3.246,2.478623579,,,
3.248,2.140333474,,,
3.250,1.979242947,,,
3.252,1.898697684,,,
3.254,2.027570105,,,
3.256,2.220878737,,,
3.258,2.543059789,,,
3.260,2.736368421,,,
3.262,2.768586526,,,
3.264,2.623605053,,,
3.266,2.430296421,,,
3.268,2.140333474,,,
3.270,1.882588632,,,
3.272,1.850370526,,,
3.274,2.043679158,,,
3.276,2.172551579,,,
3.278,2.559168842,,,
3.280,2.704150316,,,
3.282,2.752477474,,,
3.284,2.639714105,,,
3.286,2.478623579,,,
3.288,2.027570105,,,
3.290,2.011461053,,,
3.292,1.930915789,,,
3.294,2.043679158,,,
3.296,2.220878737,,,
3.298,2.591386947,,,
3.300,2.800804632,,,
3.302,2.816913684,,,
3.304,2.639714105,,,
3.306,2.446405474,,,
3.308,2.220878737,,,
3.310,1.979242947,,,
3.312,1.979242947,,,
3.314,2.140333474,,,
3.316,2.349751158,,,
3.318,2.688041263,,,
3.320,2.833022737,,,
3.322,2.865240842,,,
3.324,2.720259368,,,
3.326,2.510841684,,,
3.328,2.172551579,,,
3.330,2.027570105,,,
3.332,2.027570105,,,
3.334,2.156442526,,,
3.336,2.381969263,,,
3.338,2.704150316,,,
3.340,2.816913684,,,
3.342,2.752477474,,,
3.344,2.607496,,,
3.346,2.381969263,,,
3.348,2.092006316,,,
3.350,1.882588632,,,
3.352,1.930915789,,,
3.354,2.059788211,,,
3.356,2.317533053,,,
3.358,2.607496,,,
3.360,2.720259368,,,
3.362,2.639714105,,,
3.364,2.526950737,,,
3.366,2.269205895,,,
3.368,1.995352,,,
3.370,1.850370526,,,
3.372,1.898697684,,,
3.374,2.059788211,,,
3.376,2.269205895,,,
3.378,2.559168842,,,
3.380,2.688041263,,,
3.382,2.688041263,,,
3.384,2.494732632,,,
3.386,2.220878737,,,
3.388,1.882588632,,,
3.390,1.802043368,,,
3.392,1.834261474,,,
3.394,1.995352,,,
3.396,2.301424,,,
3.398,2.526950737,,,
3.400,2.720259368,,,
3.402,2.671932211,,,
3.404,2.478623579,,,
3.406,2.140333474,,,
3.408,1.866479579,,,
3.410,1.769825263,,,
3.412,1.802043368,,,
3.414,1.947024842,,,
3.416,2.253096842,,,
3.418,2.462514526,,,
3.420,2.494732632,,,
3.422,2.462514526,,,
3.424,2.333642105,,,
3.426,1.947024842,,,
3.428,1.705389053,,,
3.430,1.624843789,,,
3.432,1.866479579,,,
3.434,2.220878737,,,
3.436,2.720259368,,,
3.438,3.21964,,,
3.440,3.654584421,,,
3.442,3.864002105,,,
3.444,4.041201684,,,
3.446,4.025092632,,,
3.448,3.847893053,,,
3.450,3.670693474,,,
3.452,3.525712,,,
3.454,3.267967158,,,
3.456,3.364621474,,,
3.458,3.364621474,,,
3.460,3.21964,,,
3.462,2.800804632,,,
3.464,2.333642105,,,
3.466,1.673170947,,,
3.468,1.270444632,,,
3.470,1.206008421,,,
3.472,1.334880842,,,
3.474,1.479862316,,,
3.476,1.898697684,,,
3.478,2.140333474,,,
3.480,2.220878737,,,
3.482,2.269205895,,,
3.484,2.156442526,,,
3.486,1.898697684,,,
3.488,1.705389053,,,
3.490,1.705389053,,,
3.492,1.818152421,,,
3.494,2.027570105,,,
3.496,2.381969263,,,
3.498,2.639714105,,,
3.500,2.704150316,,,
3.502,2.575277895,,,
3.504,2.446405474,,,
3.506,2.092006316,,,
3.508,1.898697684,,,
3.510,1.834261474,,,
3.512,1.914806737,,,
3.514,2.172551579,,,
3.516,2.526950737,,,
3.518,2.655823158,,,
3.520,2.736368421,,,
3.522,2.688041263,,,
3.524,2.462514526,,,
3.526,2.140333474,,,
3.528,1.914806737,,,
3.530,1.834261474,,,
3.532,1.995352,,,
3.534,2.204769684,,,
3.536,2.526950737,,,
3.538,2.736368421,,,
3.540,2.816913684,,,
3.542,2.704150316,,,
3.544,2.510841684,,,
3.546,2.220878737,,,
3.548,1.930915789,,,
3.550,1.914806737,,,
3.552,2.059788211,,,
3.554,2.236987789,,,
3.556,2.591386947,,,
3.558,2.768586526,,,
3.560,2.849131789,,,
3.562,2.655823158,,,
3.564,2.478623579,,,
3.566,2.172551579,,,
3.568,1.963133895,,,
3.570,1.979242947,,,
3.572,2.140333474,,,
3.574,2.317533053,,,
3.576,2.623605053,,,
3.578,2.800804632,,,
3.580,2.865240842,,,
3.582,2.704150316,,,
3.584,2.526950737,,,
3.586,2.204769684,,,
3.588,2.027570105,,,
3.590,1.995352,,,
3.592,2.172551579,,,
3.594,2.398078316,,,
3.596,2.736368421,,,
3.598,2.865240842,,,
3.600,2.929677053,,,
3.602,2.784695579,,,
3.604,2.575277895,,,
3.606,2.236987789,,,
3.608,2.108115368,,,
3.610,2.108115368,,,
3.612,2.253096842,,,
3.614,2.462514526,,,
3.616,2.736368421,,,
3.618,2.913568,,,
3.620,2.978004211,,,
3.622,2.800804632,,,
3.624,2.655823158,,,
3.626,2.333642105,,,
3.628,2.204769684,,,
3.630,2.172551579,,,
3.632,2.446405474,,,
3.634,2.559168842,,,
3.636,2.897458947,,,
3.638,3.074658526,,,
3.640,3.122985684,,,
3.642,2.994113263,,,
3.644,2.704150316,,,
3.646,2.494732632,,,
3.648,2.398078316,,,
3.650,2.381969263,,,
3.652,2.543059789,,,
3.654,2.768586526,,,
3.656,3.155203789,,,
3.658,3.300185263,,,
3.660,3.284076211,,,
3.662,3.171312842,,,
3.664,2.929677053,,,
3.666,2.688041263,,,
3.668,2.591386947,,,
3.670,2.575277895,,,
3.672,2.736368421,,,
3.674,2.994113263,,,
3.676,3.300185263,,,
3.678,3.429057684,,,
3.680,3.461275789,,,
3.682,3.300185263,,,
3.684,3.026331368,,,
3.686,2.768586526,,,
3.688,2.639714105,,,
3.690,2.688041263,,,
3.692,2.800804632,,,
3.694,3.187421895,,,
3.696,3.412948632,,,
3.698,3.493493895,,,
3.700,3.445166737,,,
3.702,3.300185263,,,
3.704,3.026331368,,,
3.706,2.736368421,,,
3.708,2.639714105,,,
3.710,2.671932211,,,
3.712,2.752477474,,,
3.714,3.074658526,,,
3.716,3.332403368,,,
3.718,3.380730526,,,
3.720,3.300185263,,,
3.722,3.139094737,,,
3.724,2.833022737,,,
3.726,2.510841684,,,
3.728,2.349751158,,,
3.730,2.365860211,,,
3.732,2.526950737,,,
3.734,2.784695579,,,
3.736,3.010222316,,,
3.738,3.042440421,,,
3.740,2.978004211,,,
3.742,2.736368421,,,
3.744,2.414187368,,,
3.746,2.188660632,,,
3.748,2.011461053,,,
3.750,2.108115368,,,
3.752,2.220878737,,,
3.754,2.591386947,,,
3.756,2.768586526,,,
3.758,2.881349895,,,
3.760,2.752477474,,,
3.762,2.575277895,,,
3.764,2.253096842,,,
3.766,1.963133895,,,
3.768,1.866479579,,,
3.770,1.930915789,,,
3.772,2.108115368,,,
3.774,2.430296421,,,
3.776,2.623605053,,,
3.778,2.752477474,,,
3.780,2.655823158,,,
3.782,2.543059789,,,
3.784,2.220878737,,,
3.786,1.947024842,,,
3.788,1.850370526,,,
3.790,1.898697684,,,
3.792,2.075897263,,,
3.794,2.446405474,,,
3.796,2.671932211,,,
3.798,2.736368421,,,
3.800,2.639714105,,,
3.802,2.510841684,,,
3.804,2.140333474,,,
3.806,1.930915789,,,
3.808,1.834261474,,,
3.810,1.947024842,,,
3.812,2.140333474,,,
3.814,2.494732632,,,
3.816,2.671932211,,,
3.818,2.720259368,,,
3.820,2.623605053,,,
3.822,2.446405474,,,
3.824,2.124224421,,,
3.826,1.947024842,,,
3.828,1.802043368,,,
3.830,1.947024842,,,
3.832,2.156442526,,,
3.834,2.446405474,,,
3.836,2.720259368,,,
3.838,2.768586526,,,
3.840,2.639714105,,,
3.842,2.462514526,,,
3.844,2.108115368,,,
3.846,1.963133895,,,
3.848,1.914806737,,,
3.850,1.963133895,,,
3.852,2.204769684,,,
3.854,2.543059789,,,
3.856,2.688041263,,,
3.858,2.800804632,,,
3.860,2.655823158,,,
3.862,2.510841684,,,
3.864,2.172551579,,,
3.866,1.979242947,,,
3.868,1.947024842,,,
3.870,2.092006316,,,
3.872,2.269205895,,,
3.874,2.688041263,,,
3.876,2.849131789,,,
3.878,2.816913684,,,
3.880,2.736368421,,,
3.882,2.559168842,,,
3.884,2.188660632,,,
3.886,1.979242947,,,
3.888,1.947024842,,,
3.890,2.124224421,,,
3.892,2.349751158,,,
3.894,2.671932211,,,
3.896,2.784695579,,,
3.898,2.833022737,,,
3.900,2.688041263,,,
3.902,2.478623579,,,
3.904,2.108115368,,,
3.906,1.995352,,,
3.908,1.914806737,,,
3.910,2.075897263,,,
3.912,2.269205895,,,
3.914,2.623605053,,,
3.916,2.784695579,,,
3.918,2.800804632,,,
3.920,2.639714105,,,
3.922,2.446405474,,,
3.924,2.124224421,,,
3.926,1.979242947,,,
3.928,1.963133895,,,
3.930,2.140333474,,,
3.932,2.333642105,,,
3.934,2.655823158,,,
3.936,2.752477474,,,
3.938,2.768586526,,,
3.940,2.704150316,,,
3.942,2.446405474,,,
3.944,2.092006316,,,
3.946,1.930915789,,,
3.948,1.914806737,,,
3.950,2.092006316,,,
3.952,2.333642105,,,
3.954,2.671932211,,,
3.956,2.784695579,,,
3.958,2.784695579,,,
3.960,2.591386947,,,
3.962,2.349751158,,,
3.964,2.027570105,,,
3.966,1.930915789,,,
3.968,1.947024842,,,
3.970,2.092006316,,,
3.972,2.365860211,,,
3.974,2.623605053,,,
3.976,2.720259368,,,
3.978,2.736368421,,,
3.980,2.607496,,,
3.982,2.365860211,,,
3.984,2.043679158,,,
